ds,yhat,yhat_lower,yhat_upper
1970-01-01 00:00:00.000044474,88266.39056121556,-89044.30359208341,265957.80060848186
1970-01-01 00:00:00.000044475,88135.80999414889,-93138.76216754923,286320.08159099065
1970-01-01 00:00:00.000044476,88005.22942708222,-89939.66294547045,260504.2940147217
1970-01-01 00:00:00.000044477,87874.64886001554,-88657.84578675605,264713.7882875144
1970-01-01 00:00:00.000044478,88031.24966281188,-86657.72103836897,260566.46900462545
1970-01-01 00:00:00.000044479,88187.85046560824,-106901.27132897715,259948.11776130626
1970-01-01 00:00:00.000044480,88344.45126840458,-85366.10880404372,272099.01061469427
1970-01-01 00:00:00.000044481,88501.05207120092,-93690.94588815527,261152.41359042277
1970-01-01 00:00:00.000044482,88657.65287399724,-86732.98429967852,255325.9374500312
1970-01-01 00:00:00.000044483,88814.2536767936,-97956.18201447415,281789.11453817313
1970-01-01 00:00:00.000044484,88970.85447958995,-87775.8634247712,262060.50361409623
1970-01-01 00:00:00.000044485,89127.45528238629,-90437.28888929279,262643.31060503016
1970-01-01 00:00:00.000044486,89284.05608518263,-76231.76409363608,266915.5848269039
1970-01-01 00:00:00.000044487,89440.65688797897,-91723.99067354815,269211.75058841985
1970-01-01 00:00:00.000044488,89597.25769077531,-92994.78762495256,270320.0343547605
1970-01-01 00:00:00.000044489,89753.85849357165,-91504.43615497625,269426.6183968347
1970-01-01 00:00:00.000044490,89910.459296368,-104475.81408425933,267244.4867948292
1970-01-01 00:00:00.000044491,90067.06009916434,-97159.97412415854,278300.0816850965
1970-01-01 00:00:00.000044492,90223.66090196067,-86297.32132034219,264890.9161249019
1970-01-01 00:00:00.000044493,90380.26170475704,-93060.3104190107,265558.2117553948
1970-01-01 00:00:00.000044494,90536.86250755338,-81484.21947791321,264384.06286315736
1970-01-01 00:00:00.000044495,90693.46331034972,-79111.0447288066,284107.9517029202
1970-01-01 00:00:00.000044496,90850.06411314606,-92441.20604016149,271626.8997751225
1970-01-01 00:00:00.000044497,91006.66491594238,-93736.46790064596,263870.7996295956
